"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","per_change","actual_diff"
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,NA,NA,1.29,1,NA,NA,1.3,"ns",0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume",0.775193798449613,0.01
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,NA,NA,1.29,1,NA,NA,1.3,"ns",0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume",0.775193798449613,0.01
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,NA,NA,1.29,2,NA,NA,1.3,"ns",0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture",0.775193798449613,0.01
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,NA,NA,1.29,2,NA,NA,1.3,"ns",0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture",0.775193798449613,0.01
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,NA,NA,1.29,3,NA,NA,1.29,"ns",0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,NA,NA,1.29,3,NA,NA,1.29,"ns",0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,5,NA,1.29,2,5,NA,1.27,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture",-1.55038759689923,-0.02
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,5,NA,1.29,2,5,NA,1.27,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, non-headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, non-headland","Mixture comparisons","Non-legume Mixture",-1.55038759689923,-0.02
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,5,NA,1.29,3,5,NA,1.29,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,5,NA,1.29,3,5,NA,1.29,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, non-headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, non-headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,NA,NA,1.3,2,NA,NA,1.3,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,NA,NA,1.3,2,NA,NA,1.3,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,NA,NA,1.3,3,NA,NA,1.29,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",-0.76923076923077,-0.01
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,NA,NA,1.3,3,NA,NA,1.29,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",-0.76923076923077,-0.01
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",2,NA,NA,1.3,3,NA,NA,1.29,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",-0.76923076923077,-0.01
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",2,NA,NA,1.3,3,NA,NA,1.29,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",-0.76923076923077,-0.01
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,4,NA,1.31,1,4,NA,1.31,"ns",0,"mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,4,NA,1.31,1,4,NA,1.31,"ns",0,"mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,4,NA,1.31,2,4,NA,1.33,"ns",0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture",1.52671755725191,0.02
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,4,NA,1.31,2,4,NA,1.33,"ns",0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture",1.52671755725191,0.02
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,4,NA,1.31,3,4,NA,1.31,"ns",0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",0,4,NA,1.31,3,4,NA,1.31,"ns",0,"mix_3","no cover crop","no winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,4,NA,1.31,2,4,NA,1.33,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Mixture comparisons","Non-legume Mixture",1.52671755725191,0.02
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,4,NA,1.31,2,4,NA,1.33,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Mixture comparisons","Non-legume Mixture",1.52671755725191,0.02
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,4,NA,1.31,3,4,NA,1.31,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",1,4,NA,1.31,3,4,NA,1.31,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",2,4,NA,1.33,3,4,NA,1.31,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",-1.50375939849624,-0.02
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Physical Properties","Soil bulk density","bulk density","0-50 cm","0-60 cm","Mg/m^3","","mean",2,4,NA,1.33,3,4,NA,1.31,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop, headland","Mixture comparisons","Non-legume + Legume Mixture",-1.50375939849624,-0.02
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,NA,NA,0.15,1,NA,NA,0.15,"ns",0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,NA,NA,0.15,1,NA,NA,0.15,"ns",0,"mono","no cover crop","no winter cover crop","forage radish","forage radish for winter cover crop","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,NA,NA,0.15,2,NA,NA,0.15,"ns",0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,NA,NA,0.15,2,NA,NA,0.15,"ns",0,"mix_2","no cover crop","no winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,NA,NA,0.15,3,NA,NA,0.15,"ns",0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,NA,NA,0.15,3,NA,NA,0.15,"ns",0,"mix_3","no cover crop","no winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Three or more species","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",1,NA,NA,0.15,2,NA,NA,0.15,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",1,NA,NA,0.15,2,NA,NA,0.15,"ns",0,"mono_mix_2","forage radish","forage radish for winter cover crop","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","Mixture comparisons","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",1,NA,NA,0.15,3,NA,NA,0.15,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",1,NA,NA,0.15,3,NA,NA,0.15,"ns",0,"mono_mix_3","forage radish","forage radish for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",2,NA,NA,0.15,3,NA,NA,0.15,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",2,NA,NA,0.15,3,NA,NA,0.15,"ns",0,"mix_2_mix_3","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop","forage radish + hairy vetch + winter rye","forage radish/hairy vetch/cereal rye mix for winter cover crop","Mixture comparisons","Non-legume + Legume Mixture",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,4,NA,0.16,1,4,NA,0.16,"ns",0,"mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,4,NA,0.16,1,4,NA,0.16,"ns",0,"mono","no cover crop","no winter cover crop, headland","forage radish","forage radish for winter cover crop, headland","Single species","Non-legume",0,0
"Cover crop",4,"2011-2",1,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,4,NA,0.16,2,4,NA,0.16,"ns",0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture",0,0
"Cover crop",4,"2011-2",2,0,"Other Soil Properties","Chemical Properties","pH","pH","0-50 cm","0-60 cm","pH","","se",0,4,NA,0.16,2,4,NA,0.16,"ns",0,"mix_2","no cover crop","no winter cover crop, headland","forage radish + buckwheat","forage radish/buckwheat mix for winter cover crop, headland","Two species","Non-legume Mixture",0,0
