"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","RV_depth","RV_year","RV_trtspecifics","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt1_name","Trt1_description","Trt2_name","Trt2_description","Tillage_1","Tillage_2","Res_key","group_metric","main_group","per_change","actual_diff","sample_depth","sample_year","Tillage_1name","Tillage_2name","Tillage_compare"
154,"1989-8","5","0","Tillage","Soil","residue remaining on soil from previous crop","",5,"","%","LSM","mean",0,NA,NA,6,2,NA,NA,75,"0.05","MP_NT","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","no-tillage","no-tillage",1,16,6056,"Surface Residue","Physical",1150,69,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
154,"1989-8","7","0","Tillage","Soil","residue remaining on soil from previous crop","",7,"","%","LSM","mean",0,NA,NA,6,1,NA,NA,22,"0.05","MP_CP","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","chisel plow and three diskings in spring","chisel plow and three diskings in spring",1,6,6058,"Surface Residue","Physical",266.666666666667,16,NA,"Years 6-10","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
154,"1989-8","7","0","Tillage","Soil","residue remaining on soil from previous crop","",7,"","%","LSM","mean",0,NA,NA,6,2,NA,NA,76,"0.05","MP_NT","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","no-tillage","no-tillage",1,16,6059,"Surface Residue","Physical",1166.66666666667,70,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
154,"1989-8","8","0","Tillage","Soil","residue remaining on soil from previous crop","",8,"","%","LSM","mean",0,NA,NA,6,2,NA,NA,91,"0.05","MP_NT","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","no-tillage","no-tillage",1,16,6061,"Surface Residue","Physical",1416.66666666667,85,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
184,"1982-12","7","0","Tillage","Soil","residue coverage before planting","",7,"","%","","mean",0,NA,NA,6,1,NA,NA,97,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,6067,"Surface Residue","Physical",1516.66666666667,91,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
275,"1962-45","45","1","Tillage","Soil","corn-derived carbon (C4-C)","0-10 cm",45,"","Mg/ha","LSD","mean",0,NA,NA,6.6,1,NA,NA,33.9,"0.05","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,6464,"Organic Carbon from Maize Residue","Chemical",413.636363636364,27.3,"0-25 cm","Years 41-45","Chisel plow","No tillage","Chisel plow - No tillage"
184,"1982-12","9","0","Tillage","Soil","residue coverage before planting","",9,"","%","","mean",0,NA,NA,7,1,NA,NA,98,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,6756,"Surface Residue","Physical",1300,91,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
265,"1993-14","12","0","Tillage","Soil","water percolation through soil during growing season","",12,"no manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,7.5,1,NA,NA,30.2,"0.1","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,7011,"Water Infiltration","Physical",302.666666666667,22.7,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
230,"1993-8","10","0","Tillage","Soil","infiltration rate in soil after 2.5 hrs","",10,"","cm/h","LSD","mean",0,NA,NA,7.89,2,NA,NA,27.26,"0.1","MP_NT","moldboard plow (20-25 cm dep) in the fall followed by disking (7.5-10 cm)","moldboard plow (20-25 cm dep) in the fall followed by disking (7.5-10 cm)","no-tillage","no-tillage",1,16,7197,"Water Infiltration","Physical",245.500633713562,19.37,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",1,"average of 4 soil types following maize","%","","mean",2,NA,NA,8,3,NA,NA,76,"","RT_NT","ridge tillage","ridge tillage","no-tillage","no-tillage",8,16,7272,"Surface Residue","Physical",850,68,NA,"Year 1","Ridge till","No tillage","Ridge till - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",2,"average of 4 soil types following maize","%","","mean",2,NA,NA,8,3,NA,NA,76,"","RT_NT","ridge tillage","ridge tillage","no-tillage","no-tillage",8,16,7272,"Surface Residue","Physical",850,68,NA,"Years 2-5","Ridge till","No tillage","Ridge till - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",3,"average of 4 soil types following maize","%","","mean",2,NA,NA,8,3,NA,NA,76,"","RT_NT","ridge tillage","ridge tillage","no-tillage","no-tillage",8,16,7272,"Surface Residue","Physical",850,68,NA,"Years 2-5","Ridge till","No tillage","Ridge till - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",4,"average of 4 soil types following maize","%","","mean",2,NA,NA,8,3,NA,NA,76,"","RT_NT","ridge tillage","ridge tillage","no-tillage","no-tillage",8,16,7272,"Surface Residue","Physical",850,68,NA,"Years 2-5","Ridge till","No tillage","Ridge till - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",5,"average of 4 soil types following maize","%","","mean",2,NA,NA,8,3,NA,NA,76,"","RT_NT","ridge tillage","ridge tillage","no-tillage","no-tillage",8,16,7272,"Surface Residue","Physical",850,68,NA,"Years 2-5","Ridge till","No tillage","Ridge till - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",6,"average of 4 soil types following maize","%","","mean",2,NA,NA,8,3,NA,NA,76,"","RT_NT","ridge tillage","ridge tillage","no-tillage","no-tillage",8,16,7272,"Surface Residue","Physical",850,68,NA,"Years 6-10","Ridge till","No tillage","Ridge till - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",7,"average of 4 soil types following maize","%","","mean",2,NA,NA,8,3,NA,NA,76,"","RT_NT","ridge tillage","ridge tillage","no-tillage","no-tillage",8,16,7272,"Surface Residue","Physical",850,68,NA,"Years 6-10","Ridge till","No tillage","Ridge till - No tillage"
184,"1982-12","8","0","Tillage","Soil","residue coverage before planting","",8,"","%","","mean",0,NA,NA,8,1,NA,NA,94,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,7283,"Surface Residue","Physical",1075,86,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
259,"1975-30","30","0","Tillage","Soil","residue cover after planting","",30,"maize/soybean rotation","%","LSD","mean",0,NA,NA,8,2,NA,NA,77,"ns","MP_NT","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","moldboard plow in fall (20-25 cm depth) with spring pass of tandem disk and field cultivator","no-tillage","no-tillage",1,16,7292,"Surface Residue","Physical",862.5,69,NA,"Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
275,"1962-45","43","2","Tillage","Soil","soil carbon concentration","0-10 cm",43,"","g/kg","LSD","mean",0,NA,NA,8.3,1,NA,NA,31.3,"0.05","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,7395,"Organic Carbon (Total)","Chemical",277.10843373494,23,"0-25 cm","Years 41-45","Chisel plow","No tillage","Chisel plow - No tillage"
286,"1962-49","49","1","Tillage","Soil","infiltration rate","",49,"","mm/h","ANOVA","mean",1,NA,NA,8.21,2,NA,NA,34.7,"0.05","CP_NT","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","chisel plow (20-25 cm) in fall (Hoytville) or spring (Wooster) with one pass of cultivator disk (10 cm) before planting","no-tillage","no-tillage",6,16,7404,"Water Infiltration","Physical",322.655298416565,26.49,NA,"Years 46-50","Chisel plow","No tillage","Chisel plow - No tillage"
270,"1962-43","43","0","Tillage","Soil","soil organic carbon","0-15 cm",43,"","g/kg soil","LSD","mean",0,NA,NA,8.67,2,NA,NA,26.97,"0.05","MP_NT","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","no-tillage","no-tillage",1,16,7527,"Organic Carbon (Total)","Chemical",211.072664359862,18.3,"0-25 cm","Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
264,"1977-30","30","2","Tillage","Soil","soil organic carbon concentration on a mass basis","0-5 cm",30,"","g/kg","LSD","mean",0,NA,NA,8.88,1,NA,NA,31.15,"0.05","conventional_NT","conventional tillage","conventional tillage","no-tillage","no-tillage",0,16,7619,"Organic Carbon (Total)","Chemical",250.788288288288,22.27,"0-25 cm","Years 26-30","Conventional tillage","No tillage","Conventional tillage - No tillage"
316,"1962-50","50","0","Tillage","Soil","soil organic carbon concentration","0-5 cm",50,"","g/kg","LSD","mean",0,NA,NA,9,1,NA,NA,29.69,"0.05","MP_NT","moldboard plow (20-30 cm) in fall ith spring cultivation (10 cm)","moldboard plow (20-30 cm) in fall ith spring cultivation (10 cm)","no-tillage","no-tillage",1,16,7707,"Organic Carbon (Total)","Chemical",229.888888888889,20.69,"0-25 cm","Years 46-50","Moldboard plow","No tillage","Moldboard plow - No tillage"
184,"1982-12","3","0","Tillage","Soil","residue coverage before planting","",3,"","%","","mean",0,NA,NA,9,1,NA,NA,94,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,7738,"Surface Residue","Physical",944.444444444444,85,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
184,"1982-12","10","0","Tillage","Soil","residue coverage before planting","",10,"","%","","mean",0,NA,NA,9,1,NA,NA,86,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,7739,"Surface Residue","Physical",855.555555555556,77,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
259,"1975-30","29","0","Tillage","Soil","residue cover after planting","",29,"maize/soybean rotation","%","LSD","mean",1,NA,NA,9,2,NA,NA,85,"ns","CP_NT","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator","no-tillage","no-tillage",6,16,7759,"Surface Residue","Physical",844.444444444444,76,NA,"Years 26-30","Chisel plow","No tillage","Chisel plow - No tillage"
275,"1962-45","45","1","Tillage","Soil","soil carbon concentration","0-10 cm",45,"","g/kg","LSD","mean",0,NA,NA,9.6,1,NA,NA,29.2,"0.05","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,7904,"Organic Carbon (Total)","Chemical",204.166666666667,19.6,"0-25 cm","Years 41-45","Chisel plow","No tillage","Chisel plow - No tillage"
184,"1982-12","6","0","Tillage","Soil","residue coverage before planting","",6,"","%","","mean",0,NA,NA,10,1,NA,NA,89,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,8092,"Surface Residue","Physical",790,79,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
265,"1993-14","12","0","Tillage","Soil","water percolation through soil during growing season","",12,"hog manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,10.4,1,NA,NA,80.2,"0.1","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,8259,"Water Infiltration","Physical",671.153846153846,69.8,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
184,"1982-12","2","0","Tillage","Soil","residue coverage before planting","",2,"","%","","mean",0,NA,NA,11,1,NA,NA,96,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,8465,"Surface Residue","Physical",772.727272727273,85,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
184,"1982-12","11","0","Tillage","Soil","residue coverage before planting","",11,"","%","","mean",0,NA,NA,13,1,NA,NA,98,"","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,8945,"Surface Residue","Physical",653.846153846154,85,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
228,"1993-8","8","0","Tillage","Soil","soil surface cover (September)","",8,"no manures added","%","Duncans","mean",0,NA,NA,13,1,NA,NA,41,"0.05","CP_NT","fall chisel plow with spring disking before planting","fall chisel plow with spring disking before planting","no-tillage","no-tillage",6,16,8946,"Surface Residue","Physical",215.384615384615,28,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
259,"1975-30","30","0","Tillage","Soil","residue cover after planting","",30,"maize/soybean rotation","%","LSD","mean",1,NA,NA,13,2,NA,NA,77,"ns","CP_NT","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator","chisel plow in fall (15-20 cm depth) with spring pass of tandem disk and field cultivator","no-tillage","no-tillage",6,16,8948,"Surface Residue","Physical",492.307692307692,64,NA,"Years 26-30","Chisel plow","No tillage","Chisel plow - No tillage"
275,"1962-45","43","2","Tillage","Soil","total carbon (C4--C & C3-C)","0-10 cm",43,"","Mg/ha","LSD","mean",0,NA,NA,13.3,1,NA,NA,42.6,"0.05","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,9001,"Organic Carbon (Total)","Chemical",220.300751879699,29.3,"0-25 cm","Years 41-45","Chisel plow","No tillage","Chisel plow - No tillage"
265,"1993-14","12","0","Tillage","Soil","water percolation through soil during non-growing season","",12,"hog manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,14.2,1,NA,NA,44.3,"0.1","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,9198,"Water Infiltration","Physical",211.971830985915,30.1,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
270,"1962-43","43","0","Tillage","Soil","soil organic carbon pool, C4","0-15 cm",43,"","Mg/ha","LSD","mean",0,NA,NA,14.96,2,NA,NA,49.24,"0.05","MP_NT","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","no-tillage","no-tillage",1,16,9321,"Organic Carbon (Total)","Chemical",229.144385026738,34.28,"0-25 cm","Years 41-45","Moldboard plow","No tillage","Moldboard plow - No tillage"
290,"1979-27","27","0","Tillage","Soil","soil hydrogen base saturation","0-5 cm",27," continuous maize","g/kg","LSD","mean",2,NA,NA,15,3,NA,NA,111,"0.1","disc_RT","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","ridge-tillage","ridge-tillage",2,8,9358,"Other Nutrients","Chemical",640,96,"0-25 cm","Years 26-30","Disc plow","Ridge till","Disc plow - Ridge till"
290,"1979-27","27","0","Tillage","Soil","soil hydrogen base saturation","0-5 cm",27," continuous maize","g/kg","LSD","mean",2,NA,NA,15,4,NA,NA,98,"0.1","disc_NT","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","no-tillage","no-tillage",2,16,9359,"Other Nutrients","Chemical",553.333333333333,83,"0-25 cm","Years 26-30","Disc plow","No tillage","Disc plow - No tillage"
270,"1962-43","43","0","Tillage","Soil","soil organic carbon pool, C4","0-15 cm",43,"","Mg/ha","LSD","mean",1,NA,NA,15.91,2,NA,NA,49.24,"0.05","CP_NT","chisel plow (20-25 cm) in spring","chisel plow (20-25 cm) in spring","no-tillage","no-tillage",6,16,9523,"Organic Carbon (Total)","Chemical",209.490886235072,33.33,"0-25 cm","Years 41-45","Chisel plow","No tillage","Chisel plow - No tillage"
154,"1989-8","6","0","Tillage","Soil","residue remaining on soil from previous crop","",6,"","%","LSM","mean",0,NA,NA,17,2,NA,NA,95,"0.05","MP_NT","moldboard plow and three diskings in spring","moldboard plow and three diskings in spring","no-tillage","no-tillage",1,16,9757,"Surface Residue","Physical",458.823529411765,78,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
209,"1994-3","2","0","Tillage","Soil","percent of soil surface cover by residue","",2,"","%","","mean",0,NA,NA,17,1,NA,NA,57,"","disc_mulch","disk tillage in fall, disking in spring, and field cultivator following herbicides","disk tillage in fall, disking in spring, and field cultivator following herbicides","mulch master (single pass following herbicide)","mulch master (single pass following herbicide)",2,12,9758,"Surface Residue","Physical",235.294117647059,40,NA,"Years 2-5","Disc plow","Mulch tillage","Disc plow - Mulch tillage"
209,"1994-3","2","0","Tillage","Soil","percent of soil surface cover by residue","",2,"","%","","mean",0,NA,NA,17,2,NA,NA,69,"","disc_NT","disk tillage in fall, disking in spring, and field cultivator following herbicides","disk tillage in fall, disking in spring, and field cultivator following herbicides","no-tillage","no-tillage",2,16,9785,"Surface Residue","Physical",305.882352941176,52,NA,"Years 2-5","Disc plow","No tillage","Disc plow - No tillage"
152,"1989-8","8","0","Tillage","Soil","residue cover","",8,"","%","LSM","mean",1,NA,NA,18,2,NA,NA,91,"0.05","CP_NT","chisel plow and three diskings in spring","chisel plow and three diskings in spring","no-tillage","no-tillage",6,16,9929,"Surface Residue","Physical",405.555555555556,73,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
154,"1989-8","8","0","Tillage","Soil","residue remaining on soil from previous crop","",8,"","%","LSM","mean",1,NA,NA,18,2,NA,NA,91,"0.05","CP_NT","chisel plow and three diskings in spring","chisel plow and three diskings in spring","no-tillage","no-tillage",6,16,9930,"Surface Residue","Physical",405.555555555556,73,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
228,"1993-8","8","0","Tillage","Soil","soil surface cover (September)","",8,"manures added","%","Duncans","mean",0,NA,NA,18,1,NA,NA,56,"0.05","CP_NT","fall chisel plow with spring disking before planting","fall chisel plow with spring disking before planting","no-tillage","no-tillage",6,16,9937,"Surface Residue","Physical",211.111111111111,38,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
272,"1962-43","43","0","Tillage","Soil","soil ammonium in July","15-30 cm",43,"","mg N/kg","LSD","mean",0,NA,NA,18.2,1,NA,NA,115.7,"ns","MP_CP","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","moldboard plow (20-30 cm) in fall with harrowing then field cultivator in spring","chisel plow (20-25 cm) in spring","chisel plow (20-25 cm) in spring",1,6,9979,"Ammonium","Chemical",535.714285714286,97.5,"25-60 cm","Years 41-45","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",1,"average of 4 soil types following maize","%","","mean",1,NA,NA,19,3,NA,NA,76,"","CP_NT","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation","no-tillage","no-tillage",6,16,10125,"Surface Residue","Physical",300,57,NA,"Year 1","Chisel plow","No tillage","Chisel plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",2,"average of 4 soil types following maize","%","","mean",1,NA,NA,19,3,NA,NA,76,"","CP_NT","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation","no-tillage","no-tillage",6,16,10125,"Surface Residue","Physical",300,57,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",3,"average of 4 soil types following maize","%","","mean",1,NA,NA,19,3,NA,NA,76,"","CP_NT","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation","no-tillage","no-tillage",6,16,10125,"Surface Residue","Physical",300,57,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",4,"average of 4 soil types following maize","%","","mean",1,NA,NA,19,3,NA,NA,76,"","CP_NT","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation","no-tillage","no-tillage",6,16,10125,"Surface Residue","Physical",300,57,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",5,"average of 4 soil types following maize","%","","mean",1,NA,NA,19,3,NA,NA,76,"","CP_NT","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation","no-tillage","no-tillage",6,16,10125,"Surface Residue","Physical",300,57,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",6,"average of 4 soil types following maize","%","","mean",1,NA,NA,19,3,NA,NA,76,"","CP_NT","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation","no-tillage","no-tillage",6,16,10125,"Surface Residue","Physical",300,57,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
163,"1967-7","0","1,5","Tillage","Soil","proportion of soil surface covered by residues immediately after planting","",7,"average of 4 soil types following maize","%","","mean",1,NA,NA,19,3,NA,NA,76,"","CP_NT","chisel plow (autumn or spring) followed by dicing and/or field cultivation","chisel plow (autumn or spring) followed by dicing and/or field cultivation","no-tillage","no-tillage",6,16,10125,"Surface Residue","Physical",300,57,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
209,"1994-3","1","0","Tillage","Soil","percent of soil surface cover by residue","",1,"","%","","mean",0,NA,NA,19,2,NA,NA,66,"","disc_NT","disk tillage in fall, disking in spring, and field cultivator following herbicides","disk tillage in fall, disking in spring, and field cultivator following herbicides","no-tillage","no-tillage",2,16,10153,"Surface Residue","Physical",247.368421052632,47,NA,"Year 1","Disc plow","No tillage","Disc plow - No tillage"
228,"1993-8","8","0","Tillage","Soil","soil surface cover (May)","",8,"no manures added","%","Duncans","mean",0,NA,NA,19,1,NA,NA,68,"0.05","CP_NT","fall chisel plow with spring disking before planting","fall chisel plow with spring disking before planting","no-tillage","no-tillage",6,16,10157,"Surface Residue","Physical",257.894736842105,49,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
265,"1993-14","13","0","Tillage","Soil","water percolation through soil during growing season","",13,"beef manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,20.9,1,NA,NA,87.3,"ns","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,10376,"Water Infiltration","Physical",317.703349282297,66.4,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
154,"1989-8","5","0","Tillage","Soil","residue remaining on soil from previous crop","",5,"","%","LSM","mean",1,NA,NA,21,2,NA,NA,75,"0.05","CP_NT","chisel plow and three diskings in spring","chisel plow and three diskings in spring","no-tillage","no-tillage",6,16,10378,"Surface Residue","Physical",257.142857142857,54,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
209,"1994-3","3","0","Tillage","Soil","percent of soil surface cover by residue","",3,"","%","","mean",0,NA,NA,21,1,NA,NA,65,"","disc_mulch","disk tillage in fall, disking in spring, and field cultivator following herbicides","disk tillage in fall, disking in spring, and field cultivator following herbicides","mulch master (single pass following herbicide)","mulch master (single pass following herbicide)",2,12,10391,"Surface Residue","Physical",209.52380952381,44,NA,"Years 2-5","Disc plow","Mulch tillage","Disc plow - Mulch tillage"
209,"1994-3","3","0","Tillage","Soil","percent of soil surface cover by residue","",3,"","%","","mean",0,NA,NA,21,2,NA,NA,79,"","disc_NT","disk tillage in fall, disking in spring, and field cultivator following herbicides","disk tillage in fall, disking in spring, and field cultivator following herbicides","no-tillage","no-tillage",2,16,10407,"Surface Residue","Physical",276.190476190476,58,NA,"Years 2-5","Disc plow","No tillage","Disc plow - No tillage"
152,"1989-8","7","0","Tillage","Soil","residue cover","",7,"","%","LSM","mean",1,NA,NA,22,2,NA,NA,76,"0.05","CP_NT","chisel plow and three diskings in spring","chisel plow and three diskings in spring","no-tillage","no-tillage",6,16,10486,"Surface Residue","Physical",245.454545454545,54,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
154,"1989-8","7","0","Tillage","Soil","residue remaining on soil from previous crop","",7,"","%","LSM","mean",1,NA,NA,22,2,NA,NA,76,"0.05","CP_NT","chisel plow and three diskings in spring","chisel plow and three diskings in spring","no-tillage","no-tillage",6,16,10487,"Surface Residue","Physical",245.454545454545,54,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
325,"1980-35","35","0","Tillage","Soil","saturated hydraulic conductivity","0-7.5 cm",35,"","cm/h","LSD","mean",2,NA,NA,3.8,1,NA,NA,23.66,"","CP_disc  reverse","tandem disk (10 cm) in fall with spring disking (<10 cm)","tandem disk (10 cm) in fall with spring disking (<10 cm)","chisel plow (25 cm) in fall with spring disking (<10 cm)","chisel plow (25 cm) in fall with spring disking (<10 cm)",2,6,10627,"Pore Space (Total)","Physical",522.631578947368,19.86,"0-25 cm","Years 31-35","Disc plow","Chisel plow","Disc plow - Chisel plow"
228,"1993-8","8","0","Tillage","Soil","soil surface cover (May)","",8,"manures added","%","Duncans","mean",0,NA,NA,25,1,NA,NA,80,"0.05","CP_NT","fall chisel plow with spring disking before planting","fall chisel plow with spring disking before planting","no-tillage","no-tillage",6,16,10784,"Surface Residue","Physical",220,55,NA,"Years 6-10","Chisel plow","No tillage","Chisel plow - No tillage"
202,"1962-26","26","2","Tillage","Soil","soil penetration resistance in August","0-60 cm",26,"","kPa","LSD","mean",0,NA,NA,27,2,NA,NA,91,"ns","MP_NT","moldboard plow (20-25 cm depth) in spring or fall with at least 2 10 cm deep secondary disk tillage events in spring","moldboard plow (20-25 cm depth) in spring or fall with at least 2 10 cm deep secondary disk tillage events in spring","no-tillage","no-tillage",1,16,10897,"Compaction","Physical",237.037037037037,64,"0-120 cm","Years 26-30","Moldboard plow","No tillage","Moldboard plow - No tillage"
265,"1993-14","12","0","Tillage","Soil","water percolation through soil during growing season","",12,"beef manure amendment ","mm","Kruskal-Wallis","mean",0,NA,NA,32.1,1,NA,NA,142.5,"ns","CP_NT","chisel plow","chisel plow","no-tillage","no-tillage",6,16,11208,"Water Infiltration","Physical",343.92523364486,110.4,NA,"Years 11-15","Chisel plow","No tillage","Chisel plow - No tillage"
290,"1979-27","27","0","Tillage","Soil","soil hydrogen base saturation","5-15 cm",27," continuous maize","g/kg","LSD","mean",2,NA,NA,39,3,NA,NA,141,"0.1","disc_RT","spring disk in spring with tandem disk (1-2 times) preplant","spring disk in spring with tandem disk (1-2 times) preplant","ridge-tillage","ridge-tillage",2,8,11507,"Other Nutrients","Chemical",261.538461538462,102,"0-25 cm","Years 26-30","Disc plow","Ridge till","Disc plow - Ridge till"
