Change Status,Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,RV_depth,RV_year,RV_trtspecifics,Response_var_units,Stat_test,Stat_type,Trt1,Trt1_int,Trt1_int2,Trt1_value,Trt2,Trt2_int,Trt2_int2,Trt2_value,significance,finelevel_group,Trt1_name,Trt1_description,Trt2_name,Trt2_description,Tillage_1,Tillage_2,Res_key,group_metric,main_group,per_change,actual_diff,sample_depth,sample_year,Tillage_1name,Tillage_2name,Tillage_compare
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,1,following soybean,%,,mean,0,NA,NA,1,1,NA,NA,8,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1025,Surface Residue,Physical,700,7,NA,Year 1,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,2,following soybean,%,,mean,0,NA,NA,1,1,NA,NA,8,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1025,Surface Residue,Physical,700,7,NA,Years 2-5,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,3,following soybean,%,,mean,0,NA,NA,1,1,NA,NA,8,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1025,Surface Residue,Physical,700,7,NA,Years 2-5,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,4,following soybean,%,,mean,0,NA,NA,1,1,NA,NA,8,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1025,Surface Residue,Physical,700,7,NA,Years 2-5,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,5,following soybean,%,,mean,0,NA,NA,1,1,NA,NA,8,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1025,Surface Residue,Physical,700,7,NA,Years 2-5,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,6,following soybean,%,,mean,0,NA,NA,1,1,NA,NA,8,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1025,Surface Residue,Physical,700,7,NA,Years 6-10,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,7,following soybean,%,,mean,0,NA,NA,1,1,NA,NA,8,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1025,Surface Residue,Physical,700,7,NA,Years 6-10,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,1,following soybean,%,,mean,0,NA,NA,1,2,NA,NA,36,,MP_RT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",ridge tillage,ridge tillage,1,8,1026,Surface Residue,Physical,3500,35,NA,Year 1,Moldboard plow,Ridge till,Moldboard plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,2,following soybean,%,,mean,0,NA,NA,1,2,NA,NA,36,,MP_RT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",ridge tillage,ridge tillage,1,8,1026,Surface Residue,Physical,3500,35,NA,Years 2-5,Moldboard plow,Ridge till,Moldboard plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,3,following soybean,%,,mean,0,NA,NA,1,2,NA,NA,36,,MP_RT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",ridge tillage,ridge tillage,1,8,1026,Surface Residue,Physical,3500,35,NA,Years 2-5,Moldboard plow,Ridge till,Moldboard plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,4,following soybean,%,,mean,0,NA,NA,1,2,NA,NA,36,,MP_RT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",ridge tillage,ridge tillage,1,8,1026,Surface Residue,Physical,3500,35,NA,Years 2-5,Moldboard plow,Ridge till,Moldboard plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,5,following soybean,%,,mean,0,NA,NA,1,2,NA,NA,36,,MP_RT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",ridge tillage,ridge tillage,1,8,1026,Surface Residue,Physical,3500,35,NA,Years 2-5,Moldboard plow,Ridge till,Moldboard plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,6,following soybean,%,,mean,0,NA,NA,1,2,NA,NA,36,,MP_RT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",ridge tillage,ridge tillage,1,8,1026,Surface Residue,Physical,3500,35,NA,Years 6-10,Moldboard plow,Ridge till,Moldboard plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,7,following soybean,%,,mean,0,NA,NA,1,2,NA,NA,36,,MP_RT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",ridge tillage,ridge tillage,1,8,1026,Surface Residue,Physical,3500,35,NA,Years 6-10,Moldboard plow,Ridge till,Moldboard plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,1,following soybean,%,,mean,0,NA,NA,1,3,NA,NA,88,,MP_NT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",no-tillage,no-tillage,1,16,1027,Surface Residue,Physical,8700,87,NA,Year 1,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,2,following soybean,%,,mean,0,NA,NA,1,3,NA,NA,88,,MP_NT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",no-tillage,no-tillage,1,16,1027,Surface Residue,Physical,8700,87,NA,Years 2-5,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,3,following soybean,%,,mean,0,NA,NA,1,3,NA,NA,88,,MP_NT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",no-tillage,no-tillage,1,16,1027,Surface Residue,Physical,8700,87,NA,Years 2-5,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,4,following soybean,%,,mean,0,NA,NA,1,3,NA,NA,88,,MP_NT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",no-tillage,no-tillage,1,16,1027,Surface Residue,Physical,8700,87,NA,Years 2-5,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,5,following soybean,%,,mean,0,NA,NA,1,3,NA,NA,88,,MP_NT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",no-tillage,no-tillage,1,16,1027,Surface Residue,Physical,8700,87,NA,Years 2-5,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,6,following soybean,%,,mean,0,NA,NA,1,3,NA,NA,88,,MP_NT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",no-tillage,no-tillage,1,16,1027,Surface Residue,Physical,8700,87,NA,Years 6-10,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,7,following soybean,%,,mean,0,NA,NA,1,3,NA,NA,88,,MP_NT,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",no-tillage,no-tillage,1,16,1027,Surface Residue,Physical,8700,87,NA,Years 6-10,Moldboard plow,No tillage,Moldboard plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,1,following soybean,%,,mean,1,NA,NA,8,2,NA,NA,36,,CP_RT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,ridge tillage,ridge tillage,6,8,1028,Surface Residue,Physical,350,28,NA,Year 1,Chisel plow,Ridge till,Chisel plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,2,following soybean,%,,mean,1,NA,NA,8,2,NA,NA,36,,CP_RT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,ridge tillage,ridge tillage,6,8,1028,Surface Residue,Physical,350,28,NA,Years 2-5,Chisel plow,Ridge till,Chisel plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,3,following soybean,%,,mean,1,NA,NA,8,2,NA,NA,36,,CP_RT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,ridge tillage,ridge tillage,6,8,1028,Surface Residue,Physical,350,28,NA,Years 2-5,Chisel plow,Ridge till,Chisel plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,4,following soybean,%,,mean,1,NA,NA,8,2,NA,NA,36,,CP_RT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,ridge tillage,ridge tillage,6,8,1028,Surface Residue,Physical,350,28,NA,Years 2-5,Chisel plow,Ridge till,Chisel plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,5,following soybean,%,,mean,1,NA,NA,8,2,NA,NA,36,,CP_RT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,ridge tillage,ridge tillage,6,8,1028,Surface Residue,Physical,350,28,NA,Years 2-5,Chisel plow,Ridge till,Chisel plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,6,following soybean,%,,mean,1,NA,NA,8,2,NA,NA,36,,CP_RT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,ridge tillage,ridge tillage,6,8,1028,Surface Residue,Physical,350,28,NA,Years 6-10,Chisel plow,Ridge till,Chisel plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,7,following soybean,%,,mean,1,NA,NA,8,2,NA,NA,36,,CP_RT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,ridge tillage,ridge tillage,6,8,1028,Surface Residue,Physical,350,28,NA,Years 6-10,Chisel plow,Ridge till,Chisel plow - Ridge till
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,1,following soybean,%,,mean,1,NA,NA,8,3,NA,NA,88,,CP_NT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,no-tillage,no-tillage,6,16,1033,Surface Residue,Physical,1000,80,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,2,following soybean,%,,mean,1,NA,NA,8,3,NA,NA,88,,CP_NT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,no-tillage,no-tillage,6,16,1033,Surface Residue,Physical,1000,80,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,3,following soybean,%,,mean,1,NA,NA,8,3,NA,NA,88,,CP_NT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,no-tillage,no-tillage,6,16,1033,Surface Residue,Physical,1000,80,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,4,following soybean,%,,mean,1,NA,NA,8,3,NA,NA,88,,CP_NT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,no-tillage,no-tillage,6,16,1033,Surface Residue,Physical,1000,80,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,5,following soybean,%,,mean,1,NA,NA,8,3,NA,NA,88,,CP_NT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,no-tillage,no-tillage,6,16,1033,Surface Residue,Physical,1000,80,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,6,following soybean,%,,mean,1,NA,NA,8,3,NA,NA,88,,CP_NT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,no-tillage,no-tillage,6,16,1033,Surface Residue,Physical,1000,80,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,7,following soybean,%,,mean,1,NA,NA,8,3,NA,NA,88,,CP_NT,chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,no-tillage,no-tillage,6,16,1033,Surface Residue,Physical,1000,80,NA,Years 6-10,Chisel plow,No tillage,Chisel plow - No tillage
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,1,average of 4 soil types following maize,%,,mean,0,NA,NA,1,1,NA,NA,19,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1501,Surface Residue,Physical,1800,18,NA,Year 1,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
ok,163,1967-7,0,"1,5",Tillage,Soil,proportion of soil surface covered by residues immediately after planting,,2,average of 4 soil types following maize,%,,mean,0,NA,NA,1,1,NA,NA,19,,MP_CP,"moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring","moldboard plow (autumn or spring), followed by disking and/or field cultivation in spring",chisel plow (autumn or spring) followed by dicing and/or field cultivation,chisel plow (autumn or spring) followed by dicing and/or field cultivation,1,6,1501,Surface Residue,Physical,1800,18,NA,Years 2-5,Moldboard plow,Chisel plow,Moldboard plow - Chisel plow
